Provider,TotalClaims,UniqueBeneficiaries,TotalReimbursed,AvgReimbursed,MaxReimbursed,AvgDeductible,AvgDiagnosisCodes,AvgProcedureCodes,AvgHospitalStayDays,AvgClaimDuration,AvgPatientAge,DeceasedPatientCount,AvgChronicCondCount,InpatientClaimCount,OutpatientClaimCount,ClaimsPerPatient,InpatientRatio,DeceasedPatientRatio,FraudLabel
PRV52185,68,54,15510,228.08823529411765,1700,3.3823529411764706,2.6176470588235294,0.0,0.0,1.4852941176470589,72.23529411764706,0,4.426470588235294,0,68,1.2592592592592593,0.0,0.0,0
PRV52186,41,38,7160,174.6341463414634,1500,2.682926829268293,2.341463414634146,0.0,0.0,1.0731707317073171,75.09756097560975,1,3.8536585365853657,0,41,1.0789473684210527,0.0,0.02631578947368421,0
PRV52187,27,25,7440,275.55555555555554,2300,0.0,2.6666666666666665,0.0,0.0,2.7777777777777777,74.62962962962963,1,4.888888888888889,0,27,1.08,0.0,0.04,0
PRV52188,33,32,171080,5184.242424242424,57000,454.3030303030303,4.818181818181818,0.2727272727272727,2.787878787878788,4.212121212121212,74.12121212121212,0,4.757575757575758,14,19,1.03125,0.42424242424242425,0.0,0
PRV52189,23,20,5890,256.0869565217391,2600,2.608695652173913,3.1739130434782608,0.0,0.0,2.1739130434782608,77.82608695652173,0,4.173913043478261,0,23,1.15,0.0,0.0,0
PRV52191,28,25,8640,308.57142857142856,2700,0.0,2.5357142857142856,0.0,0.0,1.7142857142857142,76.42857142857143,0,4.714285714285714,0,28,1.12,0.0,0.0,0
PRV52192,32,29,52060,1626.875,12000,200.25,3.53125,0.09375,0.8125,1.53125,77.46875,0,4.90625,6,26,1.103448275862069,0.1875,0.0,0
PRV52193,153,125,28620,187.05882352941177,2200,4.967320261437909,2.7777777777777777,0.0,0.0,1.5359477124183007,74.37254901960785,2,4.549019607843137,0,153,1.224,0.0,0.016,0
PRV52195,10,10,120000,12000.0,43000,1068.0,8.4,0.6,6.5,6.5,72.4,0,5.3,10,0,1.0,1.0,0.0,1
PRV52196,6,6,2710,451.6666666666667,1400,0.0,2.8333333333333335,0.0,0.0,0.6666666666666666,75.0,0,5.333333333333333,0,6,1.0,0.0,0.0,0
PRV52197,10,10,114000,11400.0,57000,1068.0,9.0,1.3,7.7,7.7,78.2,0,5.4,10,0,1.0,1.0,0.0,0
PRV52199,10,10,1080,108.0,400,8.0,2.8,0.0,0.0,0.9,69.7,0,4.5,0,10,1.0,0.0,0.0,0
PRV52200,1,1,40,40.0,40,0.0,2.0,0.0,0.0,0.0,85.0,0,8.0,0,1,1.0,0.0,0.0,0
PRV52201,9,9,450,50.0,100,0.0,5.777777777777778,0.0,0.0,4.111111111111111,72.0,0,4.888888888888889,0,9,1.0,0.0,0.0,0
PRV52202,50,49,8200,164.0,1100,0.0,2.14,0.0,0.0,0.42,75.64,0,4.52,0,50,1.0204081632653061,0.0,0.0,0
PRV52204,9,8,2590,287.77777777777777,1200,0.0,2.4444444444444446,0.0,0.0,2.3333333333333335,81.77777777777777,0,4.666666666666667,0,9,1.125,0.0,0.0,0
PRV52205,2,2,1120,560.0,1100,0.0,4.5,0.0,0.0,0.0,57.5,0,6.5,0,2,1.0,0.0,0.0,0
PRV52206,5,5,1810,362.0,1300,0.0,1.6,0.0,0.0,5.6,69.2,0,3.2,0,5,1.0,0.0,0.0,0
PRV52208,13,12,4560,350.7692307692308,2000,3.8461538461538463,2.769230769230769,0.0,0.0,0.15384615384615385,77.3076923076923,0,4.6923076923076925,0,13,1.0833333333333333,0.0,0.0,0
PRV52209,8,8,4960,620.0,2900,0.0,2.375,0.0,0.0,5.0,80.125,0,5.25,0,8,1.0,0.0,0.0,0
PRV52211,130,124,26860,206.6153846153846,3300,0.7692307692307693,2.6384615384615384,0.0,0.0,0.6076923076923076,75.13076923076923,1,4.338461538461538,0,130,1.0483870967741935,0.0,0.008064516129032258,0
PRV52212,64,62,13220,206.5625,3000,0.78125,2.5625,0.0,0.0,0.984375,75.625,0,4.09375,0,64,1.032258064516129,0.0,0.0,0
PRV52213,7,7,590,84.28571428571429,200,0.0,2.5714285714285716,0.0,0.0,1.2857142857142858,83.14285714285714,0,3.5714285714285716,0,7,1.0,0.0,0.0,0
PRV52214,47,43,12680,269.78723404255317,2600,5.531914893617022,2.276595744680851,0.0,0.0,1.702127659574468,76.7872340425532,0,4.127659574468085,0,47,1.0930232558139534,0.0,0.0,0
PRV52216,15,14,4940,329.3333333333333,3300,9.333333333333334,3.3333333333333335,0.0,0.0,2.6666666666666665,73.93333333333334,0,4.733333333333333,0,15,1.0714285714285714,0.0,0.0,0
PRV52217,5,4,520,104.0,400,0.0,3.2,0.0,0.0,0.2,75.6,0,4.4,0,5,1.25,0.0,0.0,0
PRV52218,8,8,1660,207.5,900,0.0,3.0,0.0,0.0,0.0,71.125,0,3.625,0,8,1.0,0.0,0.0,0
PRV52219,4,4,2780,695.0,2100,0.0,3.5,0.0,0.0,0.0,70.0,0,4.75,0,4,1.0,0.0,0.0,0
PRV52220,12,12,2200,183.33333333333334,900,0.0,2.8333333333333335,0.0,0.0,0.0,67.5,0,6.25,0,12,1.0,0.0,0.0,0
PRV52221,1,1,10,10.0,10,0.0,1.0,0.0,0.0,0.0,51.0,0,3.0,0,1,1.0,0.0,0.0,0
PRV52222,54,52,16920,313.3333333333333,3100,1.1111111111111112,2.2777777777777777,0.0,0.0,2.3333333333333335,75.5,0,4.185185185185185,0,54,1.0384615384615385,0.0,0.0,0
PRV52224,41,35,10100,246.34146341463415,3300,2.4390243902439024,2.658536585365854,0.0,0.0,2.317073170731707,71.1951219512195,2,4.439024390243903,0,41,1.1714285714285715,0.0,0.05714285714285714,0
PRV52225,6,6,840,140.0,400,16.666666666666668,2.3333333333333335,0.0,0.0,0.0,75.0,0,4.166666666666667,0,6,1.0,0.0,0.0,0
PRV52226,2,2,100,50.0,90,0.0,1.0,0.0,0.0,2.0,68.5,0,3.0,0,2,1.0,0.0,0.0,0
PRV52227,7,6,5560,794.2857142857143,2400,14.285714285714286,3.5714285714285716,0.0,0.0,3.0,80.85714285714286,0,4.285714285714286,0,7,1.1666666666666667,0.0,0.0,0
PRV52228,8,8,2400,300.0,1800,0.0,2.5,0.0,0.0,3.375,83.25,0,4.5,0,8,1.0,0.0,0.0,0
PRV52229,11,11,370,33.63636363636363,80,5.454545454545454,1.8181818181818181,0.0,0.0,1.8181818181818181,78.0909090909091,0,4.454545454545454,0,11,1.0,0.0,0.0,0
PRV52230,43,15,15100,351.16279069767444,3200,0.0,2.604651162790698,0.0,0.0,0.9069767441860465,74.76744186046511,0,3.953488372093023,0,43,2.8666666666666667,0.0,0.0,0
PRV52231,6,6,3980,663.3333333333334,3300,16.666666666666668,3.5,0.0,0.0,3.3333333333333335,78.0,0,6.333333333333333,0,6,1.0,0.0,0.0,0
PRV52232,4,4,640,160.0,500,25.0,1.5,0.0,0.0,0.0,76.5,0,2.25,0,4,1.0,0.0,0.0,0
PRV52233,216,156,63540,294.1666666666667,8050,1.9907407407407407,2.5555555555555554,0.0,0.0,1.6388888888888888,72.49537037037037,2,4.212962962962963,0,216,1.3846153846153846,0.0,0.01282051282051282,0
PRV52235,2,2,970,485.0,900,0.0,1.0,0.0,0.0,0.0,67.0,0,4.5,0,2,1.0,0.0,0.0,0
PRV52236,14,13,5780,412.85714285714283,1800,0.0,3.5,0.0,0.0,1.9285714285714286,74.71428571428571,0,4.5,0,14,1.0769230769230769,0.0,0.0,0
PRV52237,38,38,7400,194.73684210526315,1700,7.105263157894737,2.8421052631578947,0.0,0.0,1.9473684210526316,74.86842105263158,0,3.9473684210526314,0,38,1.0,0.0,0.0,0
PRV52238,11,10,1530,139.0909090909091,400,0.0,3.272727272727273,0.0,0.0,0.45454545454545453,67.54545454545455,0,3.6363636363636362,0,11,1.1,0.0,0.0,0
PRV52240,62,61,25220,406.7741935483871,3300,0.4838709677419355,2.3870967741935485,0.0,0.0,2.306451612903226,75.3225806451613,0,4.564516129032258,0,62,1.0163934426229508,0.0,0.0,0
PRV52241,23,22,5690,247.3913043478261,3300,0.0,2.0869565217391304,0.0,0.0,1.7391304347826086,74.69565217391305,0,4.521739130434782,0,23,1.0454545454545454,0.0,0.0,0
PRV52242,31,30,13600,438.7096774193548,3300,5.483870967741935,2.193548387096774,0.0,0.0,3.3548387096774195,75.54838709677419,0,3.6129032258064515,0,31,1.0333333333333334,0.0,0.0,0
PRV52246,67,47,26510,395.67164179104475,3300,1.492537313432836,2.8059701492537314,0.0,0.0,2.626865671641791,70.26865671641791,0,4.552238805970149,0,67,1.425531914893617,0.0,0.0,0
PRV52247,49,48,10890,222.24489795918367,2800,1.6326530612244898,3.306122448979592,0.0,0.0,0.7346938775510204,73.18367346938776,0,4.428571428571429,0,49,1.0208333333333333,0.0,0.0,0
PRV52248,24,21,12750,531.25,3300,4.583333333333333,2.7083333333333335,0.0,0.0,4.208333333333333,76.25,1,4.666666666666667,0,24,1.1428571428571428,0.0,0.047619047619047616,0
PRV52249,47,41,25480,542.1276595744681,3300,1.702127659574468,3.1914893617021276,0.0,0.0,4.425531914893617,78.06382978723404,0,4.723404255319149,0,47,1.146341463414634,0.0,0.0,0
PRV52251,4,4,270,67.5,100,0.0,1.75,0.0,0.0,0.0,59.75,0,5.25,0,4,1.0,0.0,0.0,0
PRV52252,26,26,2130,81.92307692307692,500,2.6923076923076925,2.269230769230769,0.0,0.0,1.3076923076923077,76.8076923076923,1,4.8076923076923075,0,26,1.0,0.0,0.038461538461538464,0
PRV52253,1,1,80,80.0,80,0.0,3.0,0.0,0.0,0.0,77.0,0,4.0,0,1,1.0,0.0,0.0,0
PRV52254,31,30,3960,127.74193548387096,1100,1.6129032258064515,2.6451612903225805,0.0,0.0,2.806451612903226,73.83870967741936,0,4.064516129032258,0,31,1.0333333333333334,0.0,0.0,0
PRV52255,10,7,720,72.0,200,0.0,2.4,0.0,0.0,0.1,76.3,0,5.7,0,10,1.4285714285714286,0.0,0.0,0
PRV52256,1,1,50,50.0,50,0.0,3.0,0.0,0.0,0.0,73.0,0,5.0,0,1,1.0,0.0,0.0,0
PRV52257,15,14,4440,296.0,2100,0.0,2.2666666666666666,0.0,0.0,2.2666666666666666,72.13333333333334,0,4.333333333333333,0,15,1.0714285714285714,0.0,0.0,0
PRV52260,63,62,12880,204.44444444444446,2500,0.7936507936507936,2.984126984126984,0.0,0.0,1.3492063492063493,75.98412698412699,1,3.6984126984126986,0,63,1.0161290322580645,0.0,0.016129032258064516,0
PRV52261,1,1,200,200.0,200,0.0,1.0,0.0,0.0,0.0,73.0,0,2.0,0,1,1.0,0.0,0.0,0
PRV52262,112,92,27840,248.57142857142858,3300,1.25,2.75,0.0,0.0,0.8125,74.78571428571429,1,4.366071428571429,0,112,1.2173913043478262,0.0,0.010869565217391304,0
PRV52263,3,3,630,210.0,400,0.0,7.0,0.0,0.0,0.0,73.66666666666667,0,5.666666666666667,0,3,1.0,0.0,0.0,0
PRV52264,25,21,4420,176.8,1100,0.8,2.36,0.0,0.0,0.04,77.64,1,4.4,0,25,1.1904761904761905,0.0,0.047619047619047616,0
PRV52265,30,27,260000,8666.666666666666,31000,1032.4,8.466666666666667,0.6666666666666666,4.733333333333333,4.733333333333333,72.66666666666667,0,6.4,30,0,1.1111111111111112,1.0,0.0,0
PRV52266,37,30,460400,12443.243243243243,57000,1010.2702702702703,8.135135135135135,0.7567567567567568,7.702702702702703,7.45945945945946,70.56756756756756,0,6.0,37,0,1.2333333333333334,1.0,0.0,0
PRV52267,10,10,78900,7890.0,15000,1068.0,7.9,1.1,4.9,4.9,79.4,0,5.4,10,0,1.0,1.0,0.0,0
PRV52271,19,19,3760,197.89473684210526,1900,2.6315789473684212,2.263157894736842,0.0,0.0,1.105263157894737,73.10526315789474,0,4.578947368421052,0,19,1.0,0.0,0.0,0
PRV52272,8,8,4210,526.25,3300,0.0,3.0,0.0,0.0,0.0,80.0,0,5.125,0,8,1.0,0.0,0.0,0
PRV52273,11,11,4380,398.1818181818182,2700,3.6363636363636362,1.3636363636363635,0.0,0.0,0.0,69.0,0,5.909090909090909,0,11,1.0,0.0,0.0,0
PRV52274,38,17,7800,205.26315789473685,1200,0.2631578947368421,2.8947368421052633,0.0,0.0,0.7368421052631579,78.34210526315789,0,4.131578947368421,0,38,2.235294117647059,0.0,0.0,0
PRV52275,101,57,27220,269.5049504950495,3300,2.6732673267326734,2.8613861386138613,0.0,0.0,0.9603960396039604,74.45544554455445,2,4.891089108910891,0,101,1.7719298245614035,0.0,0.03508771929824561,0
PRV52276,68,62,17750,261.02941176470586,2300,4.852941176470588,3.073529411764706,0.0,0.0,1.4558823529411764,74.01470588235294,0,4.1911764705882355,0,68,1.096774193548387,0.0,0.0,0
PRV52278,16,16,235000,14687.5,57000,1068.0,7.4375,0.5625,5.6875,5.6875,79.1875,0,5.8125,16,0,1.0,1.0,0.0,0
PRV52279,83,77,783300,9437.349397590362,57000,1029.3975903614457,7.9156626506024095,0.5662650602409639,5.506024096385542,5.481927710843373,72.20481927710843,1,6.120481927710843,82,1,1.077922077922078,0.9879518072289156,0.012987012987012988,0
PRV52280,41,38,395000,9634.146341463415,34000,1041.9512195121952,8.170731707317072,0.7560975609756098,7.2682926829268295,7.2682926829268295,74.97560975609755,0,5.414634146341464,41,0,1.0789473684210527,1.0,0.0,1
PRV52281,41,41,408000,9951.219512195123,44000,1068.0,7.585365853658536,0.8292682926829268,4.7560975609756095,4.7560975609756095,75.63414634146342,0,5.682926829268292,41,0,1.0,1.0,0.0,0
PRV52282,6,6,77000,12833.333333333334,23000,890.0,8.333333333333334,1.1666666666666667,6.0,6.0,74.33333333333333,0,5.666666666666667,6,0,1.0,1.0,0.0,0
PRV52283,66,54,594700,9010.60606060606,61000,1051.8181818181818,8.272727272727273,0.696969696969697,4.9393939393939394,4.9393939393939394,73.51515151515152,2,6.151515151515151,66,0,1.2222222222222223,1.0,0.037037037037037035,1
PRV52284,39,32,5320,136.4102564102564,500,4.615384615384615,2.8974358974358974,0.0,0.0,1.7179487179487178,72.66666666666667,0,4.589743589743589,0,39,1.21875,0.0,0.0,0
PRV52285,19,19,144000,7578.9473684210525,30000,1011.7894736842105,7.7894736842105265,0.47368421052631576,5.894736842105263,5.894736842105263,79.89473684210526,0,5.2631578947368425,19,0,1.0,1.0,0.0,0
PRV52286,5,5,90000,18000.0,44000,1068.0,7.6,1.0,3.4,3.4,72.8,0,5.2,5,0,1.0,1.0,0.0,0
PRV52288,13,12,2810,216.15384615384616,1100,0.0,2.5384615384615383,0.0,0.0,0.07692307692307693,78.61538461538461,0,5.076923076923077,0,13,1.0833333333333333,0.0,0.0,0
PRV52289,4,4,18000,4500.0,7000,1068.0,7.5,0.25,3.25,3.25,76.5,0,5.0,4,0,1.0,1.0,0.0,0
PRV52290,10,10,68000,6800.0,10000,1068.0,8.9,0.5,3.1,3.1,79.2,0,5.9,10,0,1.0,1.0,0.0,0
PRV52291,18,17,128000,7111.111111111111,23000,1008.6666666666666,7.888888888888889,0.7222222222222222,4.388888888888889,4.388888888888889,73.38888888888889,1,5.333333333333333,17,1,1.0588235294117647,0.9444444444444444,0.058823529411764705,0
PRV52292,25,25,303000,12120.0,34000,1068.0,7.64,0.88,7.2,7.2,75.44,0,5.6,25,0,1.0,1.0,0.0,1
PRV52293,7,7,4170,595.7142857142857,3300,0.0,2.857142857142857,0.0,0.0,3.0,81.57142857142857,0,3.857142857142857,0,7,1.0,0.0,0.0,0
PRV52294,7,7,54000,7714.285714285715,15000,1068.0,8.0,1.0,4.571428571428571,4.571428571428571,79.57142857142857,0,5.428571428571429,7,0,1.0,1.0,0.0,0
PRV52295,5,5,19000,3800.0,5000,1068.0,8.0,0.4,5.2,5.2,81.8,0,4.0,5,0,1.0,1.0,0.0,0
PRV52296,2,2,12000,6000.0,10000,1068.0,9.5,0.5,3.5,3.5,91.0,0,4.0,2,0,1.0,1.0,0.0,0
PRV52298,218,144,153300,703.2110091743119,44000,41.25688073394495,2.981651376146789,0.03211009174311927,0.13302752293577982,1.7477064220183487,72.81192660550458,1,4.665137614678899,9,209,1.5138888888888888,0.04128440366972477,0.006944444444444444,0
PRV52299,601,255,157140,261.46422628951746,11200,2.4459234608985025,2.579034941763727,0.0,0.0,1.194675540765391,72.50249584026622,0,4.450915141430948,0,601,2.3568627450980393,0.0,0.0,0
PRV52300,21,19,59160,2817.1428571428573,31000,153.52380952380952,2.761904761904762,0.2857142857142857,0.8095238095238095,2.761904761904762,80.23809523809524,0,4.857142857142857,3,18,1.105263157894737,0.14285714285714285,0.0,0
PRV52302,46,30,136280,2962.608695652174,57000,232.17391304347825,3.5,0.2391304347826087,1.391304347826087,2.1739130434782608,73.06521739130434,4,4.913043478260869,11,35,1.5333333333333334,0.2391304347826087,0.13333333333333333,0
PRV52303,392,313,347340,886.0714285714286,57000,62.87244897959184,2.933673469387755,0.02806122448979592,0.25255102040816324,1.1683673469387754,73.98214285714286,1,4.678571428571429,23,369,1.2523961661341854,0.058673469387755105,0.003194888178913738,0
PRV52304,184,88,63120,343.04347826086956,6300,4.293478260869565,2.5652173913043477,0.0,0.0,1.2554347826086956,72.02173913043478,4,4.608695652173913,0,184,2.090909090909091,0.0,0.045454545454545456,0
PRV52306,15,15,7030,468.6666666666667,2400,0.0,2.533333333333333,0.0,0.0,0.5333333333333333,72.2,0,4.0,0,15,1.0,0.0,0.0,0
PRV52307,175,167,806460,4608.342857142857,63000,313.30285714285714,4.417142857142857,0.18857142857142858,1.697142857142857,2.645714285714286,73.39428571428572,2,4.462857142857143,53,122,1.0479041916167664,0.3028571428571429,0.011976047904191617,1
PRV52308,87,72,374760,4307.586206896552,44000,492.41379310344826,5.2298850574712645,0.3218390804597701,2.206896551724138,2.954022988505747,70.42528735632185,4,5.022988505747127,40,47,1.2083333333333333,0.45977011494252873,0.05555555555555555,1
PRV52309,170,88,45340,266.70588235294116,3300,1.2352941176470589,2.7411764705882353,0.0,0.0,1.9470588235294117,71.55294117647058,0,4.547058823529412,0,170,1.9318181818181819,0.0,0.0,0
PRV52310,454,190,106790,235.2202643171806,5200,3.303964757709251,2.55726872246696,0.0,0.0,0.8524229074889867,71.85022026431719,0,4.081497797356828,0,454,2.389473684210526,0.0,0.0,0
PRV52311,28,23,7770,277.5,1200,0.0,2.607142857142857,0.0,0.0,0.75,69.92857142857143,0,3.7142857142857144,0,28,1.2173913043478262,0.0,0.0,0
PRV52312,214,112,79810,372.94392523364485,3200,2.5700934579439254,2.621495327102804,0.0,0.0,1.144859813084112,74.26635514018692,1,4.766355140186916,0,214,1.9107142857142858,0.0,0.008928571428571428,0
PRV52313,504,196,146700,291.07142857142856,4200,2.9365079365079363,2.763888888888889,0.0,0.0,1.626984126984127,70.31349206349206,11,4.910714285714286,0,504,2.5714285714285716,0.0,0.05612244897959184,0
PRV52314,223,192,455180,2041.1659192825111,57000,184.2780269058296,3.4887892376681613,0.14349775784753363,1.0448430493273542,2.3004484304932737,71.5964125560538,2,4.7174887892376685,40,183,1.1614583333333333,0.17937219730941703,0.010416666666666666,0
PRV52315,85,66,61930,728.5882352941177,15000,64.47058823529412,3.376470588235294,0.023529411764705882,0.5176470588235295,1.5529411764705883,72.2235294117647,0,4.682352941176471,5,80,1.2878787878787878,0.058823529411764705,0.0,0
PRV52317,25,21,28590,1143.6,12000,93.84,2.8,0.12,0.32,2.0,74.12,0,4.96,2,23,1.1904761904761905,0.08,0.0,0
PRV52318,39,37,10000,256.4102564102564,1600,2.8205128205128207,2.230769230769231,0.0,0.0,1.5128205128205128,73.56410256410257,0,4.615384615384615,0,39,1.054054054054054,0.0,0.0,0
PRV52319,30,29,7740,258.0,2600,2.0,2.433333333333333,0.0,0.0,1.3666666666666667,73.16666666666667,0,4.366666666666666,0,30,1.0344827586206897,0.0,0.0,0
PRV52320,366,292,874200,2388.5245901639346,57000,200.0655737704918,3.748633879781421,0.12021857923497267,1.092896174863388,2.210382513661202,70.54371584699453,0,4.3497267759562845,69,297,1.2534246575342465,0.1885245901639344,0.0,1
PRV52321,150,135,390230,2601.5333333333333,46000,228.64,3.8866666666666667,0.22,1.2133333333333334,2.1066666666666665,74.41333333333333,1,4.993333333333333,33,117,1.1111111111111112,0.22,0.007407407407407408,1
PRV52323,190,179,49770,261.94736842105266,3300,2.3157894736842106,2.642105263157895,0.0,0.0,1.1157894736842104,73.67368421052632,1,4.589473684210526,0,190,1.0614525139664805,0.0,0.00558659217877095,0
PRV52325,130,111,281800,2167.6923076923076,32000,223.2,3.6615384615384614,0.13076923076923078,1.3615384615384616,3.246153846153846,71.70769230769231,1,5.246153846153846,27,103,1.1711711711711712,0.2076923076923077,0.009009009009009009,1
PRV52326,14,13,70770,5055.0,16000,610.2857142857143,5.214285714285714,0.14285714285714285,1.5714285714285714,3.5714285714285716,76.71428571428571,0,6.0,8,6,1.0769230769230769,0.5714285714285714,0.0,0
PRV52328,35,28,19560,558.8571428571429,3300,2.2857142857142856,3.0,0.0,0.0,0.9142857142857143,77.31428571428572,0,4.428571428571429,0,35,1.25,0.0,0.0,0
PRV52331,61,49,68430,1121.8032786885246,13000,144.0,3.5245901639344264,0.19672131147540983,0.7868852459016393,1.3278688524590163,70.8688524590164,2,4.262295081967213,9,52,1.2448979591836735,0.14754098360655737,0.04081632653061224,0
PRV52332,64,62,20650,322.65625,3500,3.59375,2.921875,0.0,0.0,1.484375,73.796875,1,4.53125,0,64,1.032258064516129,0.0,0.016129032258064516,0
PRV52334,67,49,113980,1701.1940298507463,34000,127.82089552238806,3.388059701492537,0.13432835820895522,0.5671641791044776,0.8955223880597015,73.91044776119404,0,4.029850746268656,8,59,1.3673469387755102,0.11940298507462686,0.0,0
PRV52335,242,87,109870,454.0082644628099,22000,10.479338842975206,2.7355371900826446,0.008264462809917356,0.045454545454545456,1.396694214876033,72.7603305785124,0,4.884297520661157,2,240,2.781609195402299,0.008264462809917356,0.0,0
PRV52336,86,78,26960,313.48837209302326,3300,4.3023255813953485,2.6627906976744184,0.0,0.0,1.302325581395349,74.51162790697674,2,4.313953488372093,0,86,1.1025641025641026,0.0,0.02564102564102564,0
PRV52337,773,226,205790,266.22250970245796,8100,2.4579560155239326,2.570504527813713,0.0,0.0,1.1746442432082795,72.60413971539457,16,4.159120310478655,0,773,3.420353982300885,0.0,0.07079646017699115,1
PRV52340,1743,693,2540130,1457.3321858864028,57000,139.18187033849685,3.342512908777969,0.08433734939759036,0.6965002868617326,2.0854847963281697,72.02524383247275,9,4.809523809523809,224,1519,2.515151515151515,0.1285140562248996,0.012987012987012988,1
PRV52341,135,122,45450,336.6666666666667,3300,2.0,2.3777777777777778,0.0,0.0,1.511111111111111,72.04444444444445,3,4.592592592592593,0,135,1.1065573770491803,0.0,0.02459016393442623,0
PRV52342,218,184,652190,2991.697247706422,57000,247.1559633027523,3.756880733944954,0.20642201834862386,1.5458715596330275,2.55045871559633,73.94036697247707,0,4.6880733944954125,51,167,1.184782608695652,0.23394495412844038,0.0,0
PRV52343,261,177,481840,1846.1302681992338,34000,174.88888888888889,3.467432950191571,0.10727969348659004,0.8390804597701149,2.0,71.9272030651341,2,4.7701149425287355,42,219,1.4745762711864407,0.16091954022988506,0.011299435028248588,1
PRV52344,130,54,272150,2093.4615384615386,22000,192.95384615384614,3.5615384615384613,0.17692307692307693,0.6307692307692307,0.8384615384615385,73.73076923076923,0,4.338461538461538,23,107,2.4074074074074074,0.17692307692307693,0.0,0
PRV52346,68,57,217540,3199.1176470588234,28000,270.38235294117646,3.985294117647059,0.29411764705882354,1.411764705882353,2.6029411764705883,73.04411764705883,0,4.9411764705882355,19,49,1.1929824561403508,0.27941176470588236,0.0,0
PRV52347,397,342,715090,1801.2342569269522,100000,138.38790931989925,3.3778337531486144,0.08060453400503778,0.6397984886649875,2.1486146095717884,74.31989924433249,4,4.763224181360202,50,347,1.1608187134502923,0.12594458438287154,0.011695906432748537,1
PRV52348,67,36,102790,1534.1791044776119,22000,147.34328358208955,3.4328358208955225,0.05970149253731343,0.9850746268656716,3.044776119402985,74.68656716417911,0,4.462686567164179,9,58,1.8611111111111112,0.13432835820895522,0.0,0
PRV52349,99,94,20410,206.16161616161617,2100,1.9191919191919191,2.494949494949495,0.0,0.0,1.5151515151515151,75.31313131313131,0,4.383838383838384,0,99,1.053191489361702,0.0,0.0,0
PRV52350,40,29,38660,966.5,9000,191.4,3.575,0.05,0.65,1.925,74.75,0,5.0,7,33,1.3793103448275863,0.175,0.0,0
PRV52351,425,362,103700,244.0,3300,3.388235294117647,2.6682352941176473,0.0,0.0,1.275294117647059,72.12470588235294,3,4.3223529411764705,0,425,1.1740331491712708,0.0,0.008287292817679558,0
PRV52352,32,32,9660,301.875,2700,1.5625,2.40625,0.0,0.0,1.4375,66.5625,1,4.25,0,32,1.0,0.0,0.03125,0
PRV52353,48,45,150420,3133.75,100000,134.125,3.2916666666666665,0.10416666666666667,0.9166666666666666,2.0208333333333335,70.04166666666667,0,4.5,6,42,1.0666666666666667,0.125,0.0,0
PRV52354,66,33,19400,293.93939393939394,3000,5.0,2.621212121212121,0.0,0.0,0.9848484848484849,76.3030303030303,0,4.075757575757576,0,66,2.0,0.0,0.0,0
PRV52355,63,26,24170,383.6507936507937,3300,6.349206349206349,2.8095238095238093,0.0,0.0,1.1587301587301588,64.41269841269842,2,4.714285714285714,0,63,2.423076923076923,0.0,0.07692307692307693,0
PRV52356,98,63,22350,228.0612244897959,2700,3.061224489795918,2.5408163265306123,0.0,0.0,1.8061224489795917,70.51020408163265,1,4.408163265306122,0,98,1.5555555555555556,0.0,0.015873015873015872,0
PRV52357,105,83,98830,941.2380952380952,15000,83.46666666666667,2.8476190476190477,0.05714285714285714,0.42857142857142855,1.7809523809523808,71.75238095238095,1,4.4,8,97,1.2650602409638554,0.0761904761904762,0.012048192771084338,0
PRV52358,18,17,5180,287.77777777777777,800,5.555555555555555,2.9444444444444446,0.0,0.0,3.0,69.38888888888889,0,5.333333333333333,0,18,1.0588235294117647,0.0,0.0,0
PRV52359,107,98,426430,3985.3271028037384,30000,421.9252336448598,4.813084112149533,0.2897196261682243,1.9532710280373833,2.588785046728972,75.28971962616822,0,4.607476635514018,42,65,1.0918367346938775,0.3925233644859813,0.0,0
PRV52361,158,145,44230,279.9367088607595,3300,6.772151898734177,2.411392405063291,0.0,0.0,0.9556962025316456,74.4620253164557,1,4.094936708860759,0,158,1.089655172413793,0.0,0.006896551724137931,0
PRV52362,154,133,125630,815.7792207792207,35000,65.79220779220779,2.896103896103896,0.03896103896103896,0.36363636363636365,1.2337662337662338,73.8051948051948,0,4.740259740259741,9,145,1.1578947368421053,0.05844155844155844,0.0,0
PRV52365,739,381,202130,273.51826792963465,3300,3.044654939106901,2.602165087956698,0.0,0.0,1.3301759133964817,72.66305818673884,4,4.508795669824087,0,739,1.9396325459317585,0.0,0.010498687664041995,0
PRV52366,216,140,280880,1300.3703703703704,31000,125.87962962962963,3.425925925925926,0.09722222222222222,0.5046296296296297,1.7314814814814814,72.16203703703704,4,4.814814814814815,25,191,1.542857142857143,0.11574074074074074,0.02857142857142857,0
PRV52367,297,180,156620,527.3400673400673,29000,16.067340067340066,2.727272727272727,0.020202020202020204,0.09090909090909091,1.2693602693602695,70.74074074074075,1,4.579124579124579,4,293,1.65,0.013468013468013467,0.005555555555555556,0
PRV52369,547,358,163780,299.41499085923215,4400,3.0895795246800732,2.7989031078610602,0.0,0.0,1.4442413162705667,72.12065813528336,3,4.83546617915905,0,547,1.5279329608938548,0.0,0.008379888268156424,0
PRV52371,72,50,17370,241.25,3300,7.083333333333333,2.7222222222222223,0.0,0.0,1.2083333333333333,73.72222222222223,0,4.277777777777778,0,72,1.44,0.0,0.0,0
